Id,제조사,모델명,배지,세부 배지,연식,모델연도,가격,주행거리,연료,변속기,등록 상태,판매 유형,마지막 수정일,판매지역,판매처,차량번호,내차피해,타차가해,소유자변경이력,내차피해금액,타차가해금액,번호판변경이력,전체침수횟수,일부침수횟수
39248565,현대,더 뉴 아반떼 AD,1.6,스마트,201810.0,2019,9999.0,56055.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:07:51.000 +09,대구,대상모터스,12도8323,4,4,1,214.714,117.394,0,0,
38548147,현대,아반떼 (CN7),1.6,인스퍼레이션,202112.0,2022,1950.0,32969.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:07:51.000 +09,대구,대상모터스,159가3437,1,1,6,67.9399,118.108,0,0,
38055629,현대,더 뉴 아반떼 AD,1.6,스마트,201902.0,2019,1350.0,60931.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:07:51.000 +09,대구,대상모터스,32두4499,1,0,1,128.9628,0.0,0,0,
37625166,현대,아반떼 MD,LPI M16 럭셔리,,201201.0,2012,390.0,146807.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 13:07:48.000 +09,경기,비전모터스,43러5961,9,4,3,612.0634,205.0343,1,0,
38011346,현대,아반떼 하이브리드 (CN7),인스퍼레이션,,202009.0,2021,1999.0,27667.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-20 13:07:47.000 +09,경기,비전모터스,288모3063,5,0,4,2503.225,0.0,0,0,
38676662,현대,아반떼 MD,M16 GDI 럭셔리,,201108.0,2012,530.0,88316.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:07:42.000 +09,부산,롯데상사,34두1868,0,1,2,0.0,43.142,0,0,
38571284,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201801.0,2018,1189.0,87690.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:07:42.000 +09,부산,롯데상사,192무7975,2,0,3,161.7476,0.0,1,0,
38687721,현대,더 뉴 아반떼,1.6 GDi 모던,기본형,201310.0,2014,739.0,97944.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:07:42.000 +09,부산,롯데상사,54구7587,0,2,4,0.0,128.29,0,0,
39113833,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201809.0,2018,1299.0,31662.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:07:41.000 +09,부산,롯데상사,67누8029,1,0,1,42.636,0.0,0,0,
36931571,현대,아반떼 MD,M16 GDI 스마트,,201303.0,2013,600.0,84612.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:07:41.000 +09,부산,롯데상사,60거0687,3,4,5,213.3618,622.93,1,0,
39174256,현대,아반떼 MD,M16 GDI 에비뉴,,201302.0,2013,650.0,82450.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:07:41.000 +09,부산,롯데상사,35머9018,2,3,5,67.8803,273.2108,0,0,
38742138,현대,더 뉴 아반떼,1.6 GDi 모던,기본형,201408.0,2015,639.0,66550.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:07:30.000 +09,부산,더카모터스,58노4695,1,2,3,86.312,836.278,0,0,
39173967,현대,더 뉴 아반떼 AD,1.6,스마트,201902.0,2019,1200.0,98850.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:07:27.000 +09,경기,제이카모터스,175보3625,1,0,1,62.8189,0.0,1,0,
38716838,현대,더 뉴 아반떼,1.6 VGT 모던,기본형,201408.0,2015,550.0,115458.0,디젤,오토,ORIGINAL,일반,2025-03-20 13:07:09.000 +09,경기,국민중고차,59라1082,3,5,4,157.806,260.458,0,0,
39008219,현대,아반떼 AD,1.6 터보 스포츠,(세부등급 없음),201609.0,2017,1080.0,86341.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:07:05.000 +09,경기,(주)새롬모터스,10모0447,1,2,3,84.5408,111.8198,0,0,
38582304,현대,더 뉴 아반떼 AD,1.6,스마트,201906.0,2020,1170.0,29675.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:07:03.000 +09,경기,제이원모터스,54수9056,2,2,1,398.1908,1420.5155,0,0,
39042881,현대,아반떼 (CN7),1.6,모던,202005.0,2021,1239.0,90715.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:06:58.000 +09,인천,(주)지후모터스,258너5485,3,0,1,228.3459,0.0,1,0,
38248900,현대,아반떼 (CN7),1.6,인스퍼레이션,202204.0,2023,2110.0,48154.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:06:56.000 +09,경기,(주)유니앤모터스,121어2338,0,0,1,0.0,0.0,0,0,
