,Id,제조사,모델명,배지,세부 배지,연식,모델연도,가격,주행거리,연료,변속기,등록 상태,판매 유형,마지막 수정일,판매지역,판매처,차량번호,내차피해,타차가해,소유자변경이력,내차피해금액,타차가해금액,번호판변경이력,전체침수횟수,일부침수횟수,모델 종류
12485,38621864,현대,그랜드 스타렉스,3인승 밴,CVX 럭셔리,201310.0,2014,700.0,169903.0,디젤,수동,ORIGINAL,일반,2025-03-20 10:22:03.000 +09,경남,승리모터스(주식),82두7019,5,4,2,444.8403,261.8718,0,0,,스타렉스
22856,39062482,현대,그랜저 하이브리드 (GN7),익스클루시브,,202305.0,2023,3550.0,43641.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 23:27:02.000 +09,경기,무결점카모터스,185구3096,1,1,1,0.0,0.0,1,0,,그랜저
12964,39268094,현대,그랜드 스타렉스,5인승 LPi 밴,CVX 럭셔리,201404.0,2015,615.0,283010.0,LPG(일반인 구입),수동,ORIGINAL,일반,2025-03-20 09:56:02.000 +09,대구,UPGU CAR,94마9187,7,6,3,359.6329,897.2761,0,0,,스타렉스
17577,39210957,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202102.0,2021,3940.0,47888.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:50:20.000 +09,경기,수원중고차,188라2157,0,1,2,0.0,65.0,1,0,,제네시스
18937,39153039,제네시스,G90 (RS4),가솔린 3.5 터보 AWD,(세부등급 없음),202209.0,2022,3096.0,70829.0,가솔린,오토,ORIGINAL,렌트,2025-03-19 22:00:15.000 +09,서울,,190호2299,1,0,0,44.7339,0.0,0,0,,제네시스
8163,38674610,현대,스타리아,카고 3인승,모던,202309.0,2024,2870.0,4424.0,디젤,오토,ORIGINAL,일반,2025-03-19 20:50:15.000 +09,경남,A모터스,801마7670,0,0,0,0.0,0.0,0,0,,스타리아
14295,39203167,현대,그랜드 스타렉스,3인승 밴,모던,201701.0,2017,890.0,222230.0,디젤,오토,ORIGINAL,일반,2025-03-19 08:12:06.000 +09,대구,대박모터스,81주2426,0,0,3,0.0,0.0,0,0,,스타렉스
10023,39191552,현대,싼타페 TM,디젤 2.2 4WD,프레스티지,201811.0,2019,2520.0,49755.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:33:02.000 +09,부산,부산중고차(주),48머8537,1,0,0,50.5119,0.0,0,0,,싼타페
5460,38683699,현대,투싼 (NX4),가솔린 1.6 터보 2WD,프리미엄,202011.0,2021,2380.0,54417.0,가솔린,오토,ORIGINAL,일반,2025-03-14 00:54:42.000 +09,인천,(주)대연상사,374고7962,3,3,1,553.078,637.896,0,0,,투싼
23376,38544521,현대,그랜저 IG,3.0 LPi 모던 (렌터카),,201802.0,2018,1390.0,140164.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 23:13:12.000 +09,인천,자동차연구소,220도9716,1,0,3,0.0,0.0,1,0,,그랜저
11286,39059894,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 모던,,201504.0,2015,1090.0,88430.0,디젤,오토,ORIGINAL,일반,2025-03-18 14:37:20.000 +09,충남,한빛중고차,51보8153,3,2,0,329.031,64.911,0,0,,싼타페
12058,39181976,현대,코나,1.6 터보 2WD,모던 아트,201709.0,2018,1290.0,136790.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:21:45.000 +09,부산,(주)우진오토모빌,68모7506,3,0,3,351.8269,0.0,0,0,,코나
14207,38437325,현대,더 뉴 그랜드 스타렉스,밴 5인승,모던,201810.0,2019,1350.0,185138.0,디젤,오토,ORIGINAL,일반,2025-03-19 14:35:23.000 +09,대전,(주)로또자동차,90로5437,1,0,5,111.4025,0.0,0,0,,스타렉스
5912,38877380,현대,팰리세이드,디젤 2.2 4WD,프레스티지,201910.0,2019,2850.0,114833.0,디젤,오토,ORIGINAL,일반,2025-03-20 07:58:25.000 +09,충북,라온모터스,317버6131,2,0,1,277.308,0.0,1,0,,팰리세이드
19838,38235419,제네시스,G80 (RG3),가솔린 2.5 터보 2WD,(세부등급 없음),202202.0,2022,4280.0,51279.0,가솔린,오토,ORIGINAL,일반,2025-03-19 16:35:17.000 +09,부산,주)스마트모터스,259버6369,0,0,1,0.0,0.0,1,0,,제네시스
26190,38597847,현대,그랜저 IG,3.0 익스클루시브,(세부등급 없음),201709.0,2018,1230.0,197813.0,가솔린,오토,ORIGINAL,일반,2025-03-17 09:50:52.000 +09,전남,S카모터스,21무5222,2,3,5,472.76,720.111,0,0,,그랜저
18942,39038043,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202308.0,2024,4366.0,41605.0,가솔린,오토,ORIGINAL,렌트,2025-03-19 21:59:18.000 +09,경기,블루오토,157허1932,0,0,0,0.0,0.0,0,0,,제네시스
11779,38247835,현대,코나,1.6 터보 2WD,모던 팝,201810.0,2018,1600.0,39373.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:50:12.000 +09,광주,(주)선경,39구1021,0,0,1,0.0,0.0,0,0,,코나
26685,39041772,현대,아반떼 AD,1.6 GDI 스마트,(세부등급 없음),201608.0,2017,790.0,26957.0,가솔린,오토,ORIGINAL,일반,2025-03-20 14:21:03.000 +09,인천,유안모터스,59조0439,3,2,2,1197.2559,254.0961,0,0,,아반떼
23204,38987663,현대,그랜저 IG 하이브리드,익스클루시브,(세부등급 없음),201911.0,2019,2190.0,69549.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 23:17:12.000 +09,경기,준모터스,144주2736,0,1,1,0.0,231.84,0,0,,그랜저
2095,39056507,현대,LF 쏘나타,2.0 스마트,(세부등급 없음),201507.0,2015,1220.0,45237.0,가솔린,오토,ORIGINAL,일반,2025-03-19 20:10:25.000 +09,경기,주식회사 브로,11모8968,0,1,0,0.0,214.844,0,0,,쏘나타
8041,39243098,현대,스타리아,L3.5 카고 3인승,모던,202209.0,2023,2880.0,25984.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 23:46:10.000 +09,경기,마니카,804어6148,0,0,0,0.0,0.0,0,0,,스타리아
16625,38570171,제네시스,G80,3.3 GDI,럭셔리,201807.0,2018,2290.0,44773.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:12:21.000 +09,울산,(주)무룡인더스,02누3933,3,1,1,468.7129,200.0,0,0,,제네시스
18992,39133722,제네시스,GV80,2.5T 가솔린 AWD,(세부등급 없음),202304.0,2023,6450.0,47195.0,가솔린,오토,ORIGINAL,일반,2025-03-19 21:44:28.000 +09,경기,으뜸자동차,269보8632,1,0,1,214.6414,0.0,1,0,,제네시스
9444,38335748,현대,싼타페 (MX5),가솔린 2.5T 2WD,캘리그래피,202310.0,2024,4290.0,6081.0,가솔린,오토,ORIGINAL,일반,2025-03-20 04:45:35.000 +09,경기,좋은자동차,213더3375,0,0,0,0.0,0.0,0,0,,싼타페
22539,39253835,현대,더 뉴 그랜저 IG,2.5,익스클루시브,202201.0,2022,2790.0,46413.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:35:04.000 +09,경기,롯데렌탈주식회사,283오9492,0,1,0,0.0,105.9184,1,0,,그랜저
16176,38270024,제네시스,G70,2.0T,엘리트,201907.0,2019,2290.0,80823.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:20:41.000 +09,경남,MZ모터스,370수2345,1,1,3,30.3134,76.737,1,0,,제네시스
12794,38570762,현대,그랜드 스타렉스,5인승 밴,CVX 럭셔리,201405.0,2015,780.0,180010.0,디젤,오토,ORIGINAL,일반,2025-03-20 10:05:05.000 +09,울산,준파크모터스,85도4000,1,4,4,80.888,242.9212,0,0,,스타렉스
25102,38448274,현대,그랜저 IG 하이브리드,프리미엄,,201907.0,2019,1670.0,123510.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 17:09:35.000 +09,경기,(주)굿카,200마1806,1,0,3,175.7065,0.0,1,0,,그랜저
6946,38364161,현대,팰리세이드,디젤 2.2 4WD,프레스티지,201910.0,2020,2950.0,83125.0,디젤,오토,ORIGINAL,일반,2025-03-19 18:03:54.000 +09,경기,중앙자동차매매상사,199어7294,0,1,1,0.0,105.6429,1,0,,팰리세이드
17632,37777463,제네시스,GV70,3.5T 가솔린 AWD,(세부등급 없음),202205.0,2023,5777.0,1923.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:42:53.000 +09,부산,NA MOTORS,353더2308,1,0,2,139.2139,0.0,0,0,,제네시스
25060,39190112,현대,그랜저 IG,3.0 익스클루시브,(세부등급 없음),201707.0,2018,1599.0,113437.0,가솔린,오토,ORIGINAL,일반,2025-03-19 17:18:22.000 +09,부산,준이카,135노4349,5,1,4,373.5532,44.2278,1,0,,그랜저
5432,39129715,현대,올 뉴 투싼,디젤 2.0 2WD,스마트,202004.0,2020,1920.0,65528.0,디젤,오토,ORIGINAL,일반,2025-03-17 09:31:36.000 +09,대구,케이지 모터스,240부8510,0,0,1,0.0,0.0,1,0,,투싼
4224,38796294,현대,올 뉴 투싼,가솔린 1.6 터보 2WD,프리미엄,201903.0,2019,1510.0,100008.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:09:16.000 +09,부산,오토플러스(주),64버5916,2,1,1,458.664,689.9103,0,0,,투싼
21279,39214162,현대,더 뉴 그랜저 IG 하이브리드,프리미엄 초이스,,202103.0,2021,2790.0,58500.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-20 04:45:25.000 +09,경기,(주)탑기어모터스,122고9638,0,0,2,0.0,0.0,1,0,,그랜저
29626,38974724,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201611.0,2017,870.0,144590.0,가솔린,오토,ORIGINAL,일반,2025-03-20 11:13:26.000 +09,충북,대성모터스,23보0648,5,0,2,251.8273,0.0,0,0,,아반떼
30308,39266568,현대,아반떼 (CN7),1.6,스마트,202103.0,2021,1390.0,64689.0,가솔린,오토,ORIGINAL,일반,2025-03-19 22:09:31.000 +09,전북,베스트모터스,367오7881,0,0,2,0.0,0.0,0,0,,아반떼
594,38594425,현대,쏘나타 뉴 라이즈,2.0 스타일,,201801.0,2018,899.0,172306.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:40:11.000 +09,경기,블루오토,286너3534,0,0,4,0.0,0.0,1,0,,쏘나타
6167,39236084,현대,팰리세이드,가솔린 3.8 2WD,캘리그래피,202012.0,2021,2990.0,55080.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:51:40.000 +09,경기,(주)모던카,259노5124,0,2,1,0.0,781.8,1,0,,팰리세이드
23061,39212258,현대,그랜저 하이브리드 (GN7),캘리그래피,,202304.0,2023,4290.0,36421.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 23:21:14.000 +09,경기,(주)모던카,259노5159,0,0,1,0.0,0.0,1,0,,그랜저
3155,38792632,현대,쏘나타 하이브리드 (DN8),프리미엄,(세부등급 없음),202103.0,2021,2290.0,34309.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 09:33:48.000 +09,경기,(주)세종모터스,198라8698,0,0,1,0.0,0.0,1,0,,쏘나타
30495,38604412,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201704.0,2018,1130.0,73425.0,가솔린,오토,ORIGINAL,일반,2025-03-19 15:22:12.000 +09,울산,주식회사 두바이카,144어5699,2,1,5,148.8892,41.2908,2,0,,아반떼
4917,39231778,현대,올 뉴 투싼,디젤 1.7 2WD,스타일,201504.0,2016,930.0,125007.0,디젤,오토,ORIGINAL,일반,2025-03-19 18:18:41.000 +09,부산,주식회사 마이카,22누2597,3,4,1,255.6414,319.9873,0,0,,투싼
8971,39239582,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,(세부등급 없음),201407.0,2015,1279.0,96362.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:01:04.000 +09,경기,다원오토,66두6927,1,0,1,5.254,0.0,0,0,,싼타페
17077,39083393,제네시스,G80,3.3 GDI AWD,럭셔리,201711.0,2018,2050.0,104181.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:05:04.000 +09,서울,(주)에스지모터스,46버8104,4,0,4,141.9333,0.0,0,0,,제네시스
9521,38552992,현대,싼타페 (MX5),가솔린 2.5T 4WD,캘리그래피,202310.0,2024,4299.0,28316.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:59:42.000 +09,경기,드림카,143도2259,0,0,1,0.0,0.0,0,0,,싼타페
2021,38462284,현대,LF 쏘나타,2.0 스마트,(세부등급 없음),201412.0,2015,990.0,107628.0,가솔린,오토,ORIGINAL,일반,2025-03-19 20:36:49.000 +09,충북,대신모터스,63두8678,8,5,1,808.0256,328.148,0,0,,쏘나타
28216,39248048,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201712.0,2018,1350.0,44099.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:41:02.000 +09,서울,(주)마이원카,18어8318,1,0,2,22.73,0.0,0,0,,아반떼
25231,38995935,현대,더 뉴 그랜저 IG,2.5,프리미엄,202004.0,2020,1690.0,168946.0,가솔린,오토,ORIGINAL,일반,2025-03-19 16:32:22.000 +09,대구,(주)에이엠홀딩스,107우9421,0,0,0,0.0,0.0,1,0,,그랜저
11246,39084349,현대,더 뉴 싼타페,가솔린 2.5T 2WD,프리미엄 초이스,202104.0,2021,2690.0,42099.0,가솔린,오토,ORIGINAL,일반,2025-03-18 21:09:09.000 +09,경기,청학Emotors,390거8069,0,0,0,0.0,0.0,0,0,,싼타페
14787,38826065,제네시스,G80,3.3 T-GDI AWD,스포츠,201806.0,2018,2920.0,96023.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:43:52.000 +09,대전,(주)영진모터스대표,355다4982,1,0,6,0.0,0.0,2,0,,제네시스
23412,38149150,현대,더 뉴 그랜저 IG,2.5,프리미엄 초이스,202008.0,2020,2250.0,76799.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:12:11.000 +09,충남,국보자동차매매상사,386모1409,0,1,1,0.0,46.6119,1,0,,그랜저
269,38258128,현대,쏘나타 하이브리드 (DN8),인스퍼레이션,,202211.0,2023,2750.0,33106.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 23:56:02.000 +09,서울,(주)JK AUTO,134보9340,2,1,0,224.6326,141.1065,0,0,,쏘나타
839,38099569,현대,쏘나타 디 엣지(DN8),1.6 터보,익스클루시브,202306.0,2024,3099.0,42622.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:29:02.000 +09,서울,(주) 하이오토,338러5240,0,0,1,0.0,0.0,0,0,,쏘나타
1235,39261823,현대,쏘나타 (DN8),1.6 터보,프리미엄 플러스,202111.0,2022,2250.0,55044.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:11:02.000 +09,인천,뉴정우모터스,184보6007,0,0,1,0.0,0.0,0,0,,쏘나타
315,39237525,현대,쏘나타 디 엣지(DN8),2.0 LPG(영업용),모빌리티,202406.0,2025,1976.0,12558.0,LPG(일반인 구입),오토,ORIGINAL,리스,2025-03-19 23:52:11.000 +09,경기,퍼스트다이렉트,154버7048,0,0,1,0.0,0.0,1,0,,쏘나타
28154,39243546,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201711.0,2018,1300.0,43883.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:42:14.000 +09,경기,(주)스마트모터스,50모4162,1,0,0,54.5282,0.0,0,0,,아반떼
17044,39160010,제네시스,G70,2.0T,어드밴스드,202005.0,2020,2550.0,30537.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:05:45.000 +09,전남,(주)에스에스모터스,158가7463,1,0,3,37.8089,0.0,1,0,,제네시스
5033,39037533,현대,더 뉴 투싼 하이브리드 (NX4),HEV 1.6 2WD,인스퍼레이션,202411.0,2024,4060.0,301.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 16:56:05.000 +09,부산,(주)굿홀딩스,221우5301,0,0,1,0.0,0.0,1,0,,투싼
9967,39210088,현대,싼타페 TM,디젤 2.0 4WD,프리미엄,201803.0,2019,1790.0,155881.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:36:09.000 +09,인천,필승모터스,317루2568,1,0,1,65.879,0.0,1,0,,싼타페
5628,39064030,현대,더 뉴 팰리세이드,가솔린 3.8 2WD,캘리그래피,202306.0,2024,3860.0,20789.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:08:02.000 +09,인천,에이치투모터스,274보1946,0,0,1,0.0,0.0,0,0,,팰리세이드
8984,38256046,현대,더 뉴 싼타페,디젤 2.2 4WD,캘리그래피,202009.0,2021,2339.0,149605.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:01:01.000 +09,경기,오토프라임,122저4252,1,2,1,539.258,280.5359,1,0,,싼타페
10110,38700284,현대,더 뉴 싼타페,디젤 2.2 2WD,프레스티지,202009.0,2021,2220.0,60908.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:28:11.000 +09,인천,중원모터스,358무6294,3,2,1,1095.5255,208.735,1,0,,싼타페
15315,38384418,제네시스,G90 (RS4),가솔린 3.5 터보 2WD,(세부등급 없음),202206.0,2022,7990.0,71681.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:34:58.000 +09,대구,엠월드(주)일등모터스,217우6366,1,0,2,259.4383,0.0,1,0,,제네시스
2947,38710095,현대,쏘나타 (DN8),2.0,프리미엄,201908.0,2020,1749.0,35214.0,가솔린,오토,ORIGINAL,일반,2025-03-19 14:11:05.000 +09,서울,드림카,56오0834,1,0,1,112.787,0.0,0,0,,쏘나타
14817,38999059,제네시스,G80,2.2D AWD,럭셔리,201806.0,2018,2410.0,97256.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:43:10.000 +09,대구,(주) 모터스링크,351도2279,2,0,3,103.941,0.0,1,0,,제네시스
1520,38351052,현대,LF 쏘나타,2.0 스마트,(세부등급 없음),201502.0,2015,1090.0,107062.0,가솔린,오토,ORIGINAL,일반,2025-03-19 22:51:45.000 +09,경기,달인중고차,48조6442,5,3,2,393.4368,329.6408,0,0,,쏘나타
27614,39096782,현대,아반떼 (CN7),1.6,스마트,202006.0,2021,1290.0,74431.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:58:02.000 +09,대전,코파츠자동차,231소3295,0,0,2,0.0,0.0,1,0,,아반떼
2706,38987774,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스마트,202109.0,2022,1650.0,88028.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-19 16:25:08.000 +09,전북,대한오토상사,262러9484,0,0,2,0.0,0.0,1,0,,쏘나타
19960,39239495,제네시스,G80,3.3 GDI AWD,프레스티지,201801.0,2018,2880.0,70893.0,가솔린,오토,ORIGINAL,일반,2025-03-19 15:31:38.000 +09,서울,(주)라인오토,09나7601,0,0,3,0.0,0.0,0,0,,제네시스
17341,39255514,제네시스,GV80,3.5T 가솔린 AWD,(세부등급 없음),202204.0,2022,7330.0,43113.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:01:10.000 +09,대구,미남자동차,291버4504,1,1,0,205.597,24.265,0,0,,제네시스
6848,39258573,현대,팰리세이드,디젤 2.2 4WD,프레스티지,202107.0,2022,4720.0,41068.0,디젤,오토,ORIGINAL,일반,2025-03-19 19:55:03.000 +09,인천,혜안모터스,189더9876,0,0,1,0.0,0.0,1,0,,팰리세이드
7353,38965929,현대,스타리아,L3.5 카고 5인승,모던,202311.0,2024,2980.0,23945.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 09:42:03.000 +09,경기,카포인트,803더6348,0,0,1,0.0,0.0,0,0,,스타리아
1216,39265095,현대,쏘나타 (DN8),1.6 터보,인스퍼레이션,202004.0,2020,2599.0,54074.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:12:02.000 +09,서울,주) 트리에이치오토,167조6093,0,0,0,0.0,0.0,0,0,,쏘나타
10042,39226474,현대,싼타페 더 프라임,디젤 2.0 2WD,모던,201509.0,2016,1330.0,48255.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:32:08.000 +09,경기,이레카 오토모티브,62나0812,2,0,0,241.012,0.0,0,0,,싼타페
12978,39242244,현대,그랜드 스타렉스,5인승 밴,CVX 럭셔리,201301.0,2013,690.0,228910.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:55:14.000 +09,경기,마스터카,82나6291,3,1,1,193.4016,56.867,0,0,,스타렉스
1903,38870699,현대,쏘나타 하이브리드 (DN8),프리미엄,패밀리,202006.0,2021,2350.0,34323.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 21:07:04.000 +09,부산,(주)우진 오토모빌,276부6745,0,0,1,0.0,0.0,0,0,,쏘나타
10379,39076173,현대,싼타페 더 프라임,디젤 2.0 2WD,프리미엄,201802.0,2018,1570.0,86490.0,디젤,오토,ORIGINAL,일반,2025-03-19 22:04:13.000 +09,부산,에이스모터스,50수1568,3,1,1,197.146,89.826,0,0,,싼타페
29955,37684003,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201701.0,2017,880.0,143250.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:41:26.000 +09,전남,S카 모터스,135부9383,6,3,3,927.4883,414.4277,1,0,,아반떼
7228,39007713,현대,팰리세이드,가솔린 3.8 2WD,프레스티지,201901.0,2019,2299.0,133666.0,가솔린,오토,ORIGINAL,일반,2025-03-18 15:17:25.000 +09,대구,부림모터스,17고7633,0,0,0,0.0,0.0,0,0,,팰리세이드
2191,39203916,현대,쏘나타 하이브리드 (DN8),프리미엄,(세부등급 없음),202101.0,2021,2290.0,42655.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 19:37:44.000 +09,경기,제이디모터스,113누9923,0,0,0,0.0,0.0,0,0,,쏘나타
15938,38828439,제네시스,G80,3.3 GDI AWD,럭셔리,201705.0,2017,1987.0,87890.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:25:03.000 +09,인천,모터바겐,31조3546,0,0,3,0.0,0.0,1,0,,제네시스
9040,39155550,현대,더 뉴 싼타페,디젤 2.2 2WD,익스클루시브,202302.0,2023,2789.0,44293.0,디젤,오토,ORIGINAL,일반,2025-03-20 09:00:09.000 +09,경기,(주)빅보스모터스,379너6040,0,1,0,0.0,66.0,0,0,,싼타페
26962,37689760,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201704.0,2017,800.0,132628.0,가솔린,오토,ORIGINAL,일반,2025-03-20 14:14:02.000 +09,인천,엘오토모티브,185오6493,0,0,1,0.0,0.0,1,0,,아반떼
4425,39168279,현대,투싼 하이브리드 (NX4),프리미엄 2WD,,202011.0,2021,2420.0,79731.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-19 22:30:32.000 +09,서울,(주)태양모터스,267버1284,1,2,0,69.7162,316.958,0,0,,투싼
12416,38851262,현대,더 뉴 그랜드 스타렉스,어반 9인승,익스클루시브,201808.0,2019,1970.0,80943.0,디젤,오토,ORIGINAL,일반,2025-03-20 10:26:03.000 +09,충남,해피카,05머2736,3,1,1,556.6199,266.593,0,0,,스타렉스
6653,39062660,현대,팰리세이드,디젤 2.2 2WD,익스클루시브,202001.0,2020,2699.0,82733.0,디젤,오토,ORIGINAL,일반,2025-03-19 22:35:37.000 +09,경기,자마이카,229라1456,2,0,1,172.2512,0.0,1,0,,팰리세이드
9856,38793997,현대,싼타페 TM,디젤 2.0 2WD,프리미엄,201911.0,2020,1740.0,130239.0,디젤,오토,ORIGINAL,일반,2025-03-19 23:43:11.000 +09,인천,카카오토,208마3365,0,0,2,0.0,0.0,1,0,,싼타페
23508,38751460,현대,그랜저 (GN7),2.5 가솔린 2WD,캘리그래피,202304.0,2023,3990.0,19939.0,가솔린,오토,ORIGINAL,일반,2025-03-19 23:10:13.000 +09,대구,킹모터스,234모7320,0,0,1,0.0,0.0,1,0,,그랜저
16751,39255736,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202105.0,2021,3199.0,130289.0,가솔린,오토,ORIGINAL,일반,2025-03-20 09:10:15.000 +09,경기,울트라모터스,226더9802,0,0,1,0.0,0.0,1,0,,제네시스
21977,39156804,현대,더 뉴 그랜저 IG,2.5,익스클루시브,202101.0,2021,4285.0,46786.0,가솔린,오토,ORIGINAL,렌트,2025-03-19 23:48:19.000 +09,서울,,166호3096,0,1,1,0.0,124.665,0,0,,그랜저
10939,39264710,현대,더 뉴 싼타페,디젤 2.2 2WD,캘리그래피,202103.0,2021,3180.0,55530.0,디젤,오토,ORIGINAL,일반,2025-03-19 16:29:57.000 +09,울산,동아상사,164가8343,1,0,1,55.1089,0.0,0,0,,싼타페
