Id,제조사,모델명,배지,세부 배지,연식,모델연도,가격,주행거리,연료,변속기,등록 상태,판매 유형,마지막 수정일,판매지역,판매처,차량번호,내차피해,타차가해,소유자변경이력,내차피해금액,타차가해금액,번호판변경이력,전체침수횟수,일부침수횟수
39221253,제네시스,G80,3.3 GDI AWD,프리미엄 럭셔리,201808.0,2018,2090.0,163818.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:46:03.000 +09,대구,JS모터스,09서4127,3,1,1,260.4306,65.0,0,0,
39148404,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202004.0,2021,3460.0,164436.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:46:03.000 +09,대구,JS모터스,140조6126,2,3,3,191.57,290.4479,1,0,
39121821,제네시스,일렉트리파이드 GV70,e-AWD,,202207.0,2022,6490.0,18661.0,전기,오토,ORIGINAL,일반,2025-03-20 08:45:44.000 +09,경기,봄모터스,05보4194,1,0,3,77.187,0.0,0,0,
39220634,제네시스,G90,5.0 AWD,프레스티지,201905.0,2019,3750.0,130581.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:45:44.000 +09,경기,봄모터스,207도4996,1,1,2,227.42,146.8895,1,0,
39121286,제네시스,일렉트리파이드 G80 (RG3),e-AWD,,202201.0,2022,5450.0,75566.0,전기,오토,ORIGINAL,일반,2025-03-20 08:45:44.000 +09,경기,봄모터스,67고2420,0,0,1,0.0,0.0,0,0,
38876967,제네시스,G80,3.3 GDI AWD,프리미엄 럭셔리,201708.0,2018,2520.0,113441.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:45:40.000 +09,경기,이지모터스,36조9445,2,0,4,108.6469,0.0,0,0,
39163133,제네시스,GV80,2.5T 가솔린 2WD,,202005.0,2020,4630.0,66000.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:45:38.000 +09,경기,대한모터스,152서1135,2,2,2,542.539,378.341,0,0,
38595587,제네시스,GV80,3.5T 가솔린 AWD,(세부등급 없음),202211.0,2022,6150.0,24753.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:45:31.000 +09,부산,(주)진이오토,186오2308,0,0,0,0.0,0.0,0,0,
39189477,제네시스,GV70,2.2 디젤 AWD,(세부등급 없음),202104.0,2021,3890.0,85428.0,디젤,오토,ORIGINAL,일반,2025-03-20 08:45:03.000 +09,서울,(주)이볼브오토모빌,138모1614,3,3,0,595.78,210.1,0,0,
39158900,제네시스,G80,3.8 GDI AWD,프레스티지,201611.0,2017,1719.0,175944.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:45:03.000 +09,경기,공은모터스,51수0118,3,0,2,313.6335,0.0,0,0,
